N_POINTS,CYCLE_NUMBER,DATA_MODE,DIRECTION,PLATFORM_NUMBER,POSITION_QC,pressure,PRES_ERROR,PRES_QC,salinity,PSAL_ERROR,PSAL_QC,temperature,TEMP_ERROR,TEMP_QC,TIME_QC,latitude,longitude,date,region
5742,45,D,A,6902746,1,1439.0,2.4,1,35.01,0.01,1,4.637,0.002,1,1,18.534,-56.839999999999975,2018-02-13 06:55:00,Indian Ocean
5743,45,D,A,6902746,1,1463.0,2.4,1,35.01,0.01,1,4.591,0.002,1,1,18.534,-56.839999999999975,2018-02-13 06:55:00,Indian Ocean
5744,45,D,A,6902746,1,1488.0,2.4,1,35.009,0.01,1,4.538,0.002,1,1,18.534,-56.839999999999975,2018-02-13 06:55:00,Indian Ocean
5745,45,D,A,6902746,1,1513.0,2.4,1,35.006,0.01,1,4.472,0.002,1,1,18.534,-56.839999999999975,2018-02-13 06:55:00,Indian Ocean
5746,45,D,A,6902746,1,1538.0,2.4,1,35.004,0.01,1,4.42,0.002,1,1,18.534,-56.839999999999975,2018-02-13 06:55:00,Indian Ocean
5747,45,D,A,6902746,1,1563.0,2.4,1,35.001,0.01,1,4.351,0.002,1,1,18.534,-56.839999999999975,2018-02-13 06:55:00,Indian Ocean
5748,45,D,A,6902746,1,1588.0,2.4,1,34.998,0.01,1,4.288,0.002,1,1,18.534,-56.839999999999975,2018-02-13 06:55:00,Indian Ocean
5749,45,D,A,6902746,1,1613.0,2.4,1,34.996,0.01,1,4.233,0.002,1,1,18.534,-56.839999999999975,2018-02-13 06:55:00,Indian Ocean
5750,45,D,A,6902746,1,1638.0,2.4,1,34.993,0.01,1,4.175,0.002,1,1,18.534,-56.839999999999975,2018-02-13 06:55:00,Indian Ocean
5751,45,D,A,6902746,1,1663.0,2.4,1,34.991,0.01,1,4.133,0.002,1,1,18.534,-56.839999999999975,2018-02-13 06:55:00,Indian Ocean
5752,45,D,A,6902746,1,1688.0,2.4,1,34.989,0.01,1,4.096,0.002,1,1,18.534,-56.839999999999975,2018-02-13 06:55:00,Indian Ocean
5753,45,D,A,6902746,1,1713.0,2.4,1,34.987,0.01,1,4.038,0.002,1,1,18.534,-56.839999999999975,2018-02-13 06:55:00,Indian Ocean
5754,45,D,A,6902746,1,1739.0,2.4,1,34.985,0.01,1,3.984,0.002,1,1,18.534,-56.839999999999975,2018-02-13 06:55:00,Indian Ocean
5755,45,D,A,6902746,1,1763.0,2.4,1,34.983,0.01,1,3.935,0.002,1,1,18.534,-56.839999999999975,2018-02-13 06:55:00,Indian Ocean
5756,45,D,A,6902746,1,1788.0,2.4,1,34.982,0.01,1,3.902,0.002,1,1,18.534,-56.839999999999975,2018-02-13 06:55:00,Indian Ocean
5757,45,D,A,6902746,1,1813.0,2.4,1,34.982,0.01,1,3.881,0.002,1,1,18.534,-56.839999999999975,2018-02-13 06:55:00,Indian Ocean
5758,45,D,A,6902746,1,1838.0,2.4,1,34.98,0.01,1,3.839,0.002,1,1,18.534,-56.839999999999975,2018-02-13 06:55:00,Indian Ocean
5759,45,D,A,6902746,1,1863.0,2.4,1,34.979,0.01,1,3.804,0.002,1,1,18.534,-56.839999999999975,2018-02-13 06:55:00,Indian Ocean
5760,45,D,A,6902746,1,1888.0,2.4,1,34.979,0.01,1,3.765,0.002,1,1,18.534,-56.839999999999975,2018-02-13 06:55:00,Indian Ocean
5761,45,D,A,6902746,1,1912.0,2.4,1,34.985,0.01,1,3.767,0.002,1,1,18.534,-56.839999999999975,2018-02-13 06:55:00,Indian Ocean
5762,45,D,A,6902746,1,1938.0,2.4,1,34.985,0.01,1,3.738,0.002,1,1,18.534,-56.839999999999975,2018-02-13 06:55:00,Indian Ocean
5763,45,D,A,6902746,1,1963.0,2.4,1,34.983,0.01,1,3.701,0.002,1,1,18.534,-56.839999999999975,2018-02-13 06:55:00,Indian Ocean
5764,45,D,A,6902746,1,1984.0,2.4,1,34.982,0.01,1,3.667,0.002,1,1,18.534,-56.839999999999975,2018-02-13 06:55:00,Indian Ocean
5765,46,D,A,6902746,1,3.0,2.4,1,37.066,0.01,1,25.396,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5766,46,D,A,6902746,1,4.0,2.4,1,37.065,0.01,1,25.398,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5767,46,D,A,6902746,1,5.0,2.4,1,37.064,0.01,1,25.397,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5768,46,D,A,6902746,1,6.0,2.4,1,37.065,0.01,1,25.397,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5769,46,D,A,6902746,1,7.0,2.4,1,37.065,0.01,1,25.396,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5770,46,D,A,6902746,1,8.0,2.4,1,37.064,0.01,1,25.398,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5771,46,D,A,6902746,1,9.0,2.4,1,37.066,0.01,1,25.4,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5772,46,D,A,6902746,1,10.0,2.4,1,37.064,0.01,1,25.401,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5773,46,D,A,6902746,1,15.0,2.4,1,37.066,0.01,1,25.403,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5774,46,D,A,6902746,1,25.0,2.4,1,37.065,0.01,1,25.404,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5775,46,D,A,6902746,1,36.0,2.4,1,37.065,0.01,1,25.404,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5776,46,D,A,6902746,1,46.0,2.4,1,37.066,0.01,1,25.409,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5777,46,D,A,6902746,1,56.0,2.4,1,37.066,0.01,1,25.414,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5778,46,D,A,6902746,1,65.0,2.4,1,37.067,0.01,1,25.417,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5779,46,D,A,6902746,1,75.0,2.4,1,37.073,0.01,1,25.426,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5780,46,D,A,6902746,1,85.0,2.4,1,37.075,0.01,1,25.429,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5781,46,D,A,6902746,1,95.0,2.4,1,37.094,0.01,1,25.461,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5782,46,D,A,6902746,1,105.0,2.4,1,37.214,0.01,1,25.198,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5783,46,D,A,6902746,1,115.0,2.4,1,37.282,0.01,1,24.263,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5784,46,D,A,6902746,1,125.0,2.4,1,37.279,0.01,1,23.854,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5785,46,D,A,6902746,1,136.0,2.4,1,37.243,0.01,1,23.396,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5786,46,D,A,6902746,1,145.0,2.4,1,37.196,0.01,1,22.965,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5787,46,D,A,6902746,1,156.0,2.4,1,37.123,0.01,1,22.412,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5788,46,D,A,6902746,1,166.0,2.4,1,37.04,0.01,1,21.858,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5789,46,D,A,6902746,1,175.0,2.4,1,37.013,0.01,1,21.582,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5790,46,D,A,6902746,1,185.0,2.4,1,36.993,0.01,1,21.286,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5791,46,D,A,6902746,1,195.0,2.4,1,36.932,0.01,1,20.825,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5792,46,D,A,6902746,1,205.0,2.4,1,36.86,0.01,1,20.29,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5793,46,D,A,6902746,1,215.0,2.4,1,36.802,0.01,1,19.886,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5794,46,D,A,6902746,1,225.0,2.4,1,36.728,0.01,1,19.396,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5795,46,D,A,6902746,1,235.0,2.4,1,36.702,0.01,1,19.189,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5796,46,D,A,6902746,1,246.0,2.4,1,36.678,0.01,1,18.973,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5797,46,D,A,6902746,1,256.0,2.4,1,36.644,0.01,1,18.694,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5798,46,D,A,6902746,1,266.0,2.4,1,36.613,0.01,1,18.467,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5799,46,D,A,6902746,1,276.0,2.4,1,36.568,0.01,1,18.167,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5800,46,D,A,6902746,1,286.0,2.4,1,36.518,0.01,1,17.855,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5801,46,D,A,6902746,1,295.0,2.4,1,36.493,0.01,1,17.679,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5802,46,D,A,6902746,1,305.0,2.4,1,36.438,0.01,1,17.346,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5803,46,D,A,6902746,1,315.0,2.4,1,36.393,0.01,1,17.085,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5804,46,D,A,6902746,1,325.0,2.4,1,36.358,0.01,1,16.873,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5805,46,D,A,6902746,1,336.0,2.4,1,36.321,0.01,1,16.651,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5806,46,D,A,6902746,1,346.0,2.4,1,36.284,0.01,1,16.44,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5807,46,D,A,6902746,1,363.0,2.4,1,36.224,0.01,1,16.087,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5808,46,D,A,6902746,1,388.0,2.4,1,36.136,0.01,1,15.551,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5809,46,D,A,6902746,1,413.0,2.4,1,36.027,0.01,1,14.878,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5810,46,D,A,6902746,1,438.0,2.4,1,35.939,0.01,1,14.318,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5811,46,D,A,6902746,1,463.0,2.4,1,35.847,0.01,1,13.724,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5812,46,D,A,6902746,1,488.0,2.4,1,35.768,0.01,1,13.214,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5813,46,D,A,6902746,1,513.0,2.4,1,35.689,0.01,1,12.666,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5814,46,D,A,6902746,1,538.0,2.4,1,35.617,0.01,1,12.164,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5815,46,D,A,6902746,1,563.0,2.4,1,35.51,0.01,1,11.462,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5816,46,D,A,6902746,1,588.0,2.4,1,35.461,0.01,1,11.067,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5817,46,D,A,6902746,1,613.0,2.4,1,35.325,0.01,1,10.293,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5818,46,D,A,6902746,1,638.0,2.4,1,35.196,0.01,1,9.559,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5819,46,D,A,6902746,1,663.0,2.4,1,35.108,0.01,1,8.98,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5820,46,D,A,6902746,1,688.0,2.4,1,35.002,0.01,1,8.296,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5821,46,D,A,6902746,1,713.0,2.4,1,34.922,0.01,1,7.749,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5822,46,D,A,6902746,1,739.0,2.4,1,34.863,0.01,1,7.273,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5823,46,D,A,6902746,1,762.0,2.4,1,34.888,0.01,1,7.242,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5824,46,D,A,6902746,1,787.0,2.4,1,34.879,0.01,1,7.074,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5825,46,D,A,6902746,1,813.0,2.4,1,34.86,0.01,1,6.828,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5826,46,D,A,6902746,1,838.0,2.4,1,34.841,0.01,1,6.575,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5827,46,D,A,6902746,1,863.0,2.4,1,34.832,0.01,1,6.396,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5828,46,D,A,6902746,1,888.0,2.4,1,34.837,0.01,1,6.29,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5829,46,D,A,6902746,1,914.0,2.4,1,34.855,0.01,1,6.18,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5830,46,D,A,6902746,1,937.0,2.4,1,34.851,0.01,1,6.017,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5831,46,D,A,6902746,1,963.0,2.4,1,34.838,0.01,1,5.792,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5832,46,D,A,6902746,1,988.0,2.4,1,34.848,0.01,1,5.733,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5833,46,D,A,6902746,1,1013.0,2.4,1,34.854,0.01,1,5.658,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5834,46,D,A,6902746,1,1038.0,2.4,1,34.878,0.01,1,5.65,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5835,46,D,A,6902746,1,1063.0,2.4,1,34.9,0.01,1,5.635,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5836,46,D,A,6902746,1,1088.0,2.4,1,34.917,0.01,1,5.603,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5837,46,D,A,6902746,1,1113.0,2.4,1,34.944,0.01,1,5.574,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5838,46,D,A,6902746,1,1139.0,2.4,1,34.963,0.01,1,5.532,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5839,46,D,A,6902746,1,1163.0,2.4,1,34.978,0.01,1,5.479,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5840,46,D,A,6902746,1,1188.0,2.4,1,34.991,0.01,1,5.415,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5841,46,D,A,6902746,1,1214.0,2.4,1,34.995,0.01,1,5.323,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5842,46,D,A,6902746,1,1238.0,2.4,1,34.999,0.01,1,5.253,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5843,46,D,A,6902746,1,1263.0,2.4,1,35.003,0.01,1,5.182,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5844,46,D,A,6902746,1,1288.0,2.4,1,35.01,0.01,1,5.117,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5845,46,D,A,6902746,1,1313.0,2.4,1,35.012,0.01,1,5.039,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5846,46,D,A,6902746,1,1338.0,2.4,1,35.013,0.01,1,4.95,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5847,46,D,A,6902746,1,1363.0,2.4,1,35.014,0.01,1,4.861,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5848,46,D,A,6902746,1,1388.0,2.4,1,35.019,0.01,1,4.791,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5849,46,D,A,6902746,1,1413.0,2.4,1,35.017,0.01,1,4.718,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5850,46,D,A,6902746,1,1438.0,2.4,1,35.015,0.01,1,4.646,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5851,46,D,A,6902746,1,1463.0,2.4,1,35.012,0.01,1,4.584,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5852,46,D,A,6902746,1,1489.0,2.4,1,35.009,0.01,1,4.507,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5853,46,D,A,6902746,1,1513.0,2.4,1,35.006,0.01,1,4.441,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5854,46,D,A,6902746,1,1538.0,2.4,1,35.003,0.01,1,4.373,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5855,46,D,A,6902746,1,1563.0,2.4,1,35.001,0.01,1,4.323,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5856,46,D,A,6902746,1,1588.0,2.4,1,34.998,0.01,1,4.271,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5857,46,D,A,6902746,1,1613.0,2.4,1,34.995,0.01,1,4.208,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5858,46,D,A,6902746,1,1638.0,2.4,1,34.994,0.01,1,4.163,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5859,46,D,A,6902746,1,1663.0,2.4,1,34.992,0.01,1,4.111,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5860,46,D,A,6902746,1,1689.0,2.4,1,34.993,0.01,1,4.084,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5861,46,D,A,6902746,1,1713.0,2.4,1,34.991,0.01,1,4.054,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5862,46,D,A,6902746,1,1738.0,2.4,1,34.987,0.01,1,3.999,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5863,46,D,A,6902746,1,1763.0,2.4,1,34.985,0.01,1,3.952,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5864,46,D,A,6902746,1,1788.0,2.4,1,34.984,0.01,1,3.917,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5865,46,D,A,6902746,1,1813.0,2.4,1,34.983,0.01,1,3.896,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5866,46,D,A,6902746,1,1838.0,2.4,1,34.98,0.01,1,3.844,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5867,46,D,A,6902746,1,1863.0,2.4,1,34.979,0.01,1,3.808,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5868,46,D,A,6902746,1,1887.0,2.4,1,34.977,0.01,1,3.761,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5869,46,D,A,6902746,1,1913.0,2.4,1,34.976,0.01,1,3.73,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5870,46,D,A,6902746,1,1938.0,2.4,1,34.976,0.01,1,3.696,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5871,46,D,A,6902746,1,1963.0,2.4,1,34.979,0.01,1,3.686,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5872,46,D,A,6902746,1,1988.0,2.4,1,34.98,0.01,1,3.656,0.002,1,1,18.726,-56.85899999999998,2018-02-18 06:46:00,Indian Ocean
5873,9,D,A,6902747,1,3.0,2.4,1,35.91923,0.01,1,27.14,0.002,1,1,5.28,-39.589,2018-02-18 16:56:00,Indian Ocean
5874,9,D,A,6902747,1,4.0,2.4,1,35.91623,0.01,1,27.142,0.002,1,1,5.28,-39.589,2018-02-18 16:56:00,Indian Ocean
5875,9,D,A,6902747,1,5.0,2.4,1,35.92023,0.01,1,27.141,0.002,1,1,5.28,-39.589,2018-02-18 16:56:00,Indian Ocean
5876,9,D,A,6902747,1,6.0,2.4,1,35.91924,0.01,1,27.128,0.002,1,1,5.28,-39.589,2018-02-18 16:56:00,Indian Ocean
5877,9,D,A,6902747,1,7.0,2.4,1,35.92023,0.01,1,27.128,0.002,1,1,5.28,-39.589,2018-02-18 16:56:00,Indian Ocean
5878,9,D,A,6902747,1,8.0,2.4,1,35.91824,0.01,1,27.124,0.002,1,1,5.28,-39.589,2018-02-18 16:56:00,Indian Ocean
5879,9,D,A,6902747,1,9.0,2.4,1,35.91824,0.01,1,27.127,0.002,1,1,5.28,-39.589,2018-02-18 16:56:00,Indian Ocean
5880,9,D,A,6902747,1,10.0,2.4,1,35.91824,0.01,1,27.123,0.002,1,1,5.28,-39.589,2018-02-18 16:56:00,Indian Ocean
5881,9,D,A,6902747,1,15.0,2.4,1,35.91924,0.01,1,27.102,0.002,1,1,5.28,-39.589,2018-02-18 16:56:00,Indian Ocean
5882,9,D,A,6902747,1,25.0,2.4,1,35.91924,0.01,1,27.063,0.002,1,1,5.28,-39.589,2018-02-18 16:56:00,Indian Ocean
5883,9,D,A,6902747,1,36.0,2.4,1,35.92123,0.01,1,27.033,0.002,1,1,5.28,-39.589,2018-02-18 16:56:00,Indian Ocean
5884,9,D,A,6902747,1,46.0,2.4,1,35.92223,0.01,1,27.03,0.002,1,1,5.28,-39.589,2018-02-18 16:56:00,Indian Ocean
5885,9,D,A,6902747,1,56.0,2.4,1,35.92523,0.01,1,27.028,0.002,1,1,5.28,-39.589,2018-02-18 16:56:00,Indian Ocean
5886,9,D,A,6902747,1,66.0,2.4,1,35.93024,0.01,1,27.029,0.002,1,1,5.28,-39.589,2018-02-18 16:56:00,Indian Ocean
5887,9,D,A,6902747,1,76.0,2.4,1,35.93625,0.01,1,27.034,0.002,1,1,5.28,-39.589,2018-02-18 16:56:00,Indian Ocean
5888,9,D,A,6902747,1,86.0,2.4,1,35.94524,0.01,1,27.037,0.002,1,1,5.28,-39.589,2018-02-18 16:56:00,Indian Ocean
5889,9,D,A,6902747,1,96.0,2.4,1,35.95525,0.01,1,27.032,0.002,1,1,5.28,-39.589,2018-02-18 16:56:00,Indian Ocean
5890,9,D,A,6902747,1,105.0,2.4,1,36.13133,0.01,1,26.749,0.002,1,1,5.28,-39.589,2018-02-18 16:56:00,Indian Ocean
5891,9,D,A,6902747,1,115.0,2.4,1,36.33342,0.01,1,26.107,0.002,1,1,5.28,-39.589,2018-02-18 16:56:00,Indian Ocean
5892,9,D,A,6902747,1,126.0,2.4,1,36.36141,0.01,1,24.859,0.002,1,1,5.28,-39.589,2018-02-18 16:56:00,Indian Ocean
5893,9,D,A,6902747,1,135.0,2.4,1,36.34941,0.01,1,23.14,0.002,1,1,5.28,-39.589,2018-02-18 16:56:00,Indian Ocean
5894,9,D,A,6902747,1,145.0,2.4,1,36.27132,0.01,1,20.148,0.002,1,1,5.28,-39.589,2018-02-18 16:56:00,Indian Ocean
5895,9,D,A,6902747,1,156.0,2.4,1,36.11026,0.01,1,18.265,0.002,1,1,5.28,-39.589,2018-02-18 16:56:00,Indian Ocean
5896,9,D,A,6902747,1,165.0,2.4,1,35.92216,0.01,1,16.812,0.002,1,1,5.28,-39.589,2018-02-18 16:56:00,Indian Ocean
5897,9,D,A,6902747,1,175.0,2.4,1,35.68502,0.01,1,15.084,0.002,1,1,5.28,-39.589,2018-02-18 16:56:00,Indian Ocean
5898,9,D,A,6902747,1,185.0,2.4,1,35.51995,0.01,1,13.816,0.002,1,1,5.28,-39.589,2018-02-18 16:56:00,Indian Ocean
5899,9,D,A,6902747,1,195.0,2.4,1,35.37788,0.01,1,12.686,0.002,1,1,5.28,-39.589,2018-02-18 16:56:00,Indian Ocean
5900,9,D,A,6902747,1,213.0,2.4,1,35.24981,0.01,1,11.901,0.002,1,1,5.28,-39.589,2018-02-18 16:56:00,Indian Ocean
5901,9,D,A,6902747,1,238.0,2.4,1,35.09272,0.01,1,10.891,0.002,1,1,5.28,-39.589,2018-02-18 16:56:00,Indian Ocean
5902,9,D,A,6902747,1,264.0,2.4,1,34.96966,0.01,1,10.057,0.002,1,1,5.28,-39.589,2018-02-18 16:56:00,Indian Ocean
5903,9,D,A,6902747,1,288.0,2.4,1,34.91863,0.01,1,9.62,0.002,1,1,5.28,-39.589,2018-02-18 16:56:00,Indian Ocean
5904,9,D,A,6902747,1,313.0,2.4,1,34.88963,0.01,1,9.33,0.002,1,1,5.28,-39.589,2018-02-18 16:56:00,Indian Ocean
5905,9,D,A,6902747,1,338.0,2.4,1,34.86461,0.01,1,9.109,0.002,1,1,5.28,-39.589,2018-02-18 16:56:00,Indian Ocean
5906,9,D,A,6902747,1,363.0,2.4,1,34.83259,0.01,1,8.818,0.002,1,1,5.28,-39.589,2018-02-18 16:56:00,Indian Ocean
5907,9,D,A,6902747,1,388.0,2.4,1,34.81158,0.01,1,8.59,0.002,1,1,5.28,-39.589,2018-02-18 16:56:00,Indian Ocean
5908,9,D,A,6902747,1,413.0,2.4,1,34.78456,0.01,1,8.253,0.002,1,1,5.28,-39.589,2018-02-18 16:56:00,Indian Ocean
5909,9,D,A,6902747,1,438.0,2.4,1,34.75355,0.01,1,7.928,0.002,1,1,5.28,-39.589,2018-02-18 16:56:00,Indian Ocean
5910,9,D,A,6902747,1,463.0,2.4,1,34.71853,0.01,1,7.592,0.002,1,1,5.28,-39.589,2018-02-18 16:56:00,Indian Ocean
5911,9,D,A,6902747,1,488.0,2.4,1,34.70251,0.01,1,7.389,0.002,1,1,5.28,-39.589,2018-02-18 16:56:00,Indian Ocean
5912,9,D,A,6902747,1,513.0,2.4,1,34.6795,0.01,1,7.088,0.002,1,1,5.28,-39.589,2018-02-18 16:56:00,Indian Ocean
